,Phylum,Class,Order,Family,Genus,Species,scientificName,BU1_Fall_100m_2023,BU1_Fall_10m_2023,BU1_Fall_bottom_2023,BU1_Fall_Surface_2023,BU1_Spring_100m_2023,BU1_Spring_10m_2023,BU1_Spring_bottom_2023,BU1_Spring_Surface_2023,BU1_Summer_100m_2023,BU1_Summer_10m_2023,BU1_Summer_bottom_2023,BU1_Summer_Surface_2023,BU1_Winter_100m_2023,BU1_Winter_10m_2023,BU1_Winter_bottom_2023,BU1_Winter_Surface_2023,BU4_Fall_100m_2023,BU4_Fall_10m_2023,BU4_Fall_bottom_2023,BU4_Fall_Surface_2023,BU4_Spring_100m_2023,BU4_Spring_10m_2023,BU4_Spring_bottom_2023,BU4_Spring_Surface_2023,BU4_Summer_10m_2023,BU4_Summer_bottom_2023,BU4_Summer_Surface_2023,BU4_Winter_100m_2023,BU4_Winter_10m_2023,BU4_Winter_bottom_2023,BU4_Winter_Surface_2023,BU7_Fall_100m_2023,BU7_Fall_10m_2023,BU7_Fall_bottom_2023,BU7_Spring_100m_2023,BU7_Spring_10m_2023,BU7_Spring_bottom_2023,BU7_Spring_Surface_2023,BU7_Summer_100m_2023,BU7_Summer_10m_2023,BU7_Summer_bottom_2023,BU7_Winter_100m_2023,BU7_Winter_10m_2023,BU7_Winter_bottom_2023,BU7_Winter_Surface_2023,DFO1_Fall_100m_2023,DFO1_Fall_10m_2023,DFO1_Fall_bottom_2023,DFO1_Fall_Surface_2023,DFO1_Spring_100m_2023,DFO1_Spring_10m_2023,DFO1_Spring_bottom_2023,DFO1_Spring_Surface_2023,DFO1_Summer_100m_2023,DFO1_Summer_10m_2023,DFO1_Summer_Surface_2023,DFO1_Winter_100m_2023,DFO1_Winter_10m_2023,DFO1_Winter_bottom_2023,DFO1_Winter_Surface_2023,DFO2_Fall_100m_2023,DFO2_Fall_10m_2023,DFO2_Fall_bottom_2023,DFO2_Fall_Surface_2023,DFO2_Spring_100m_2023,DFO2_Spring_10m_2023,DFO2_Spring_bottom_2023,DFO2_Spring_Surface_2023,DFO2_Summer_100m_2023,DFO2_Summer_10m_2023,DFO2_Summer_Surface_2023,DFO2_Winter_100m_2023,DFO2_Winter_10m_2023,DFO2_Winter_bottom_2023,DFO2_Winter_Surface_2023,DFO4_Fall_100m_2023,DFO4_Fall_10m_2023,DFO4_Fall_bottom_2023,DFO4_Fall_Surface_2023,DFO4_Spring_100m_2023,DFO4_Spring_10m_2023,DFO4_Spring_bottom_2023,DFO4_Spring_Surface_2023,DFO4_Summer_100m_2023,DFO4_Summer_10m_2023,DFO4_Summer_bottom_2023,DFO4_Winter_10m_2023,DFO4_Winter_Surface_2023,HS01_Fall_100m_2023,HS01_Fall_10m_2023,HS01_Fall_bottom_2023,HS01_Fall_Surface_2023,HS01_Spring_100m_2023,HS01_Spring_10m_2023,HS01_Spring_bottom_2023,HS01_Spring_Surface_2023,HS01_Summer_100m_2023,HS01_Summer_10m_2023,HS01_Summer_bottom_2023,HS01_Summer_Surface_2023,HS01_Winter_100m_2023,HS01_Winter_10m_2023,HS01_Winter_bottom_2023,HS01_Winter_Surface_2023,HS02_Fall_100m_2023,HS02_Fall_10m_2023,HS02_Fall_bottom_2023,HS02_Fall_Surface_2023,HS02_Spring_100m_2023,HS02_Spring_10m_2023,HS02_Spring_bottom_2023,HS02_Spring_Surface_2023,HS02_Summer_100m_2023,HS02_Summer_bottom_2023,HS02_Summer_Surface_2023,HS02_Winter_100m_2023,HS02_Winter_10m_2023,HS02_Winter_bottom_2023,HS02_Winter_Surface_2023,HS03_Fall_100m_2023,HS03_Fall_10m_2023,HS03_Fall_bottom_2023,HS03_Fall_Surface_2023,HS03_Spring_100m_2023,HS03_Spring_10m_2023,HS03_Spring_bottom_2023,HS03_Spring_Surface_2023,HS03_Summer_100m_2023,HS03_Summer_bottom_2023,HS03_Summer_Surface_2023,HS03_Winter_100m_2023,HS03_Winter_10m_2023,HS03_Winter_bottom_2023,HS03_Winter_Surface_2023,HSGLASSR1_Fall_100m_2023,HSGLASSR1_Fall_10m_2023,HSGLASSR1_Fall_bottom_2023,HSGLASSR1_Spring_100m_2023,HSGLASSR1_Spring_10m_2023,HSGLASSR1_Spring_bottom_2023,HSGLASSR1_Spring_Surface_2023,HSGLASSR1_Summer_100m_2023,HSGLASSR1_Summer_bottom_2023,HSGLASSR1_Summer_Surface_2023,HSPLANT_Fall_Surface_2023,HSPLANT_Spring_Surface_2023,HSPLANT_Summer_10m_2023,HSPLANT_Summer_Surface_2023,IA01_Fall_100m_2023,IA01_Fall_10m_2023,IA01_Fall_bottom_2023,IA01_Fall_Surface_2023,IA01_Spring_100m_2023,IA01_Spring_10m_2023,IA01_Spring_bottom_2023,IA01_Spring_Surface_2023,IA01_Summer_100m_2023,IA01_Summer_10m_2023,IA01_Summer_bottom_2023,IA01_Summer_Surface_2023,IA01_Winter_100m_2023,IA01_Winter_10m_2023,IA01_Winter_bottom_2023,IA01_Winter_Surface_2023,IA02_Fall_100m_2023,IA02_Fall_10m_2023,IA02_Fall_bottom_2023,IA02_Fall_Surface_2023,IA02_Spring_100m_2023,IA02_Spring_10m_2023,IA02_Spring_bottom_2023,IA02_Spring_Surface_2023,IA02_Summer_100m_2023,IA02_Summer_10m_2023,IA02_Summer_bottom_2023,IA02_Summer_Surface_2023,IA02_Winter_100m_2023,IA02_Winter_10m_2023,IA02_Winter_bottom_2023,IA02_Winter_Surface_2023,IA03_Fall_100m_2023,IA03_Fall_10m_2023,IA03_Fall_bottom_2023,IA03_Fall_Surface_2023,IA03_Spring_100m_2023,IA03_Spring_10m_2023,IA03_Spring_bottom_2023,IA03_Spring_Surface_2023,IA03_Summer_100m_2023,IA03_Summer_10m_2023,IA03_Summer_bottom_2023,IA03_Summer_Surface_2023,IA03_Winter_100m_2023,IA03_Winter_10m_2023,IA03_Winter_bottom_2023,IA03_Winter_Surface_2023,TO2A_Fall_100m_2023,TO2A_Fall_10m_2023,TO2A_Fall_Surface_2023,TO2A_Spring_100m_2023,TO2A_Spring_10m_2023,TO2A_Spring_bottom_2023,TO2A_Spring_Surface_2023,TO2A_Summer_100m_2023,TO2A_Summer_10m_2023,TO2A_Summer_bottom_2023,TO2A_Summer_Surface_2023,TO2A_Winter_100m_2023,TO2A_Winter_10m_2023,TO2A_Winter_bottom_2023,TO2A_Winter_Surface_2023,TO3A_Fall_100m_2023,TO3A_Fall_10m_2023,TO3A_Fall_bottom_2023,TO3A_Fall_Surface_2023,TO3A_Spring_100m_2023,TO3A_Spring_10m_2023,TO3A_Spring_bottom_2023,TO3A_Spring_Surface_2023,TO3A_Summer_100m_2023,TO3A_Summer_10m_2023,TO3A_Summer_bottom_2023,TO3A_Summer_Surface_2023,TO3A_Winter_100m_2023,TO3A_Winter_10m_2023,TO3A_Winter_bottom_2023,TO3A_Winter_Surface_2023,TO4A_Fall_100m_2023,TO4A_Fall_10m_2023,TO4A_Fall_bottom_2023,TO4A_Fall_Surface_2023,TO4A_Spring_100m_2023,TO4A_Spring_10m_2023,TO4A_Spring_bottom_2023,TO4A_Spring_Surface_2023,TO4A_Summer_100m_2023,TO4A_Summer_10m_2023,TO4A_Summer_bottom_2023,TO4A_Summer_Surface_2023,TO4A_Winter_100m_2023,TO4A_Winter_10m_2023,TO4A_Winter_bottom_2023,TO4A_Winter_Surface_2023
42,Chordata,Actinopteri,Scorpaeniformes,Stichaeidae,Eumesogrammus,praecisus,Eumesogrammus praecisus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037718609,0,0,0,0.040926121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029498092,0.01804183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203545105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025977596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092993751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.159400427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,chalcogrammus,Gadus chalcogrammus,0,0,0,0,0,0.000423296,0.000655042,0,0,0,0,0,7.49E-05,0,0.000654469,0,0,0,0,0,0.000947058,0.001673626,4.40E-05,0,0,0,0,0.000111826,0,4.63E-05,0,6.27E-05,0,0,0.000398625,0,0.015357162,0,0,0,0.927467556,6.93E-05,1.29E-05,0.000421746,4.85E-05,0,0,0.261836616,0,0.000195981,0,5.96E-05,0.000161746,4.82E-05,9.10E-05,0,0.18726208,0.158592633,0.065841933,0.000286775,0,0,0,0,0.001510046,0.005855606,0.078909341,2.29E-05,0,0,0,7.06E-05,0.000239754,0.674596962,0.042054647,0,0,0.104834649,0,0.077856953,0,0.117731673,0.00031312,0,0,0,0.000164633,0.000127405,0,0,0,0,0.006083185,0.000160017,0.019880773,0.030305401,0,0,0,0,0.00455425,0,0.04802785,6.97E-05,0,0,0,0,0.015526431,0,0,0.006325547,0,0,0,9.19E-05,0,6.02E-05,0,0,0,0,0,0,0.000842312,0,0.00110877,0.000131354,0.24105106,0,0.957488082,0.000273867,0.110701311,9.92E-05,0,0,0,0,0.000768489,0,0.000179512,0,0.188978637,0,0.000269556,0.042534182,0,0,0.119684542,0,0,0,0.016876835,0,3.44E-05,0.009393415,0,0,0,0,0.474194918,0.000845951,0.169470742,0.091378163,0.157841814,0.099136469,0.071731184,0,0,0,0.000599652,0.00031264,0,0,0,0,0.089718169,0,0.26183118,0,0.301193469,0,0,0.022007515,5.36E-05,0.000160075,0.168857107,0.000171932,0,0,6.26E-05,0,0.097696234,0,0.032201983,0.000107954,0,9.63E-05,0,0.000417612,0.000547711,0.00135751,0.102682408,0,0,0,3.05E-05,6.71E-05,7.02E-05,1,0,0,0,0,0,0.001702383,0.001666663,0.001378298,0.006644392,0,0,0,0,0.000209652,0.000901314,0.000145205,0.013151495,0,0,1.81E-05,1.90E-05,0,0,0.00086275,0.005862577,0,0,0,0,0.000415069,3.25E-05,0.346000131,0
44,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,macrocephalus,Gadus macrocephalus,0,0,0,0,0.000677708,0.000208503,1.97E-05,0.000389796,0,0,0,0,0.000341686,0,0,7.76E-05,0,0.000300332,0,0,0,0.003146442,0,0,0,0,0,0.000385574,0.000169272,3.42E-05,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0.000244835,0,0,0,0,0,0.001220469,0,0.006843063,0,0,0.517492323,0,0.000577454,9.05E-05,1,0.000211885,0,0,0,0,0,0,0,0,0,0,0,0.000283834,0,0,0.000391499,0,0,0.141229793,0,0.000379285,0.001665414,0.012009747,0,0,0,0,0,0.005106733,0,0,0,0.000606447,0,0,0.000299775,0.001230289,0,0,0,5.01E-05,0.154161942,0,0,0,0,0,0,0,0.744762883,0,0,0.000519295,0,0,0,0.230175951,0,1.37E-05,5.35E-05,0,0,0,0,0.000508508,0.000118875,0,0.000383464,0,1.61E-05,1.45E-05,0.009754827,0.539726177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55E-05,0,0,0,0,4.39E-05,0.001183361,1.72E-05,0,0,0,0,0.006012102,0,0,0,4.96E-05,0.029794195,0,0.012559647,0.00031957,0,2.33E-05,0,0,0,0,0,0,0,0.000198171,0.017931792,0.061125449,0,0,0,6.60E-05,0,6.73E-05,0.00020032,0,0,0.307699221,0,0,0,0.050103912,0.008321866,0,0,0,0,0,4.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.011885759,0,0,0.000298169,0.012273085,0,0,0,0,0,0,0.000292596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126882,0.169530032,7.58E-05
45,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,sp,Gadus sp,0,0,0,0,0,0,0.000166505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017566,0.018884914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003618056,0,0,8.07E-05,0,0,0,0.001019946,0,0,0,0,0,0,0.001408356,0,7.93E-05,0.000796178,0.056744375,4.10E-05,0,0,0,0,0,0.000784617,0.000333654,2.05E-05,0,0,0,0,0,0.003010357,0.000289796,0,0,0.000636374,0,0.004432803,0,0.056640812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01189962,0,0,0,0,0.000204095,0,0.00023815,0,0,0,0,0,0.002696482,0,0,0,0,0,0,0.000509145,0,0,0,0,0,0,0,0,0,0,4.21E-05,0,0.001063988,0,0.29434894,0.001067538,0.478948079,0,0,0,0,0,0,0,0,0,0.001065027,0,0,0,0,0,0.000493399,0,0,0,0.000247824,0,0,1.66E-05,0,0,0,0,0.001778631,0,0.000949349,0.000473469,0.000319862,0.000266971,0.000136734,0,0,0.002219742,0.009867524,0,0,0,0,0,0.00036151,0,0.001485487,0,0.000975533,0,0,5.93E-05,0,0,0.000754676,0.000968771,0,0,0.000765343,0,0.000599848,0,0.000404915,0.00017144,0,0,0,7.11E-05,0,0.000162894,0.004620936,0,0,0,0,0,6.27E-05,0.493414333,0,0,0,0,0,0,7.20E-05,0.00015529,0.001187079,0,0,0,0,0,0.0004675,0.000212254,0.000148086,0,0,0,0,0,0,3.46E-05,0,0,0,0,0,0.000391378,4.98E-05,1,0.000162826
46,Chordata,Actinopteri,Scorpaeniformes,Gasterosteidae,Gasterosteus,aculeatus,Gasterosteus aculeatus,3.41E-05,7.24E-05,0,0.000626484,0.037872717,0,0,0,0,0,0,0,5.89E-05,0.405327795,8.82E-05,0,0,0.511792638,0,0.001281864,0,0,0,0,0,0,0,0.000654047,0,0,0.000143899,0,0,0,0.019856016,0,0.546767649,0,0,0,0,0,0,5.03E-05,0,0,0,1.99E-05,0.115075092,0.013263816,0.013183146,0.009555027,0.005946427,0,0.000126664,0,0,0,0,0,0,0,0,0.018125638,0.003642292,0,0,0.014167186,9.52E-05,0,0,0,0,0,0,0,0,0,0.018531024,0.048039035,0,0,0.003837174,0,0,0,0,0.006697607,0,0.310839556,5.98E-05,0.041760909,0.085878394,0.184808519,0,0,0,0,0,0,9.55E-05,0.243137058,0,0.017224739,0.000108878,0.071028082,8.80E-05,0.013549867,0,0.497019867,0.053045485,0,0,1.86E-05,0.055069402,0.129350056,0.258120895,1.94E-05,0.003886797,0,0.151150779,0,0.160153356,0.025603567,0.034754497,0,0.138668184,0,0.044769577,0.041055394,0,0.004888598,4.03E-05,0.094866978,0,0.1336238,0.001590081,0,0.056116196,0.056001622,0.086174912,1,0,0.232276445,0.016291345,0,0,0.094329884,0,0,0,0.025298473,0,0,0,0.060916058,0,0,0,0.002530584,5.09E-05,0,0,0,0,0.118166973,0,0.014257572,0,0,0,0,0,0,0,9.10E-05,0,0,0,0.047863436,0,0,6.45E-05,0.013100749,0.062720903,0.070543376,0.031176676,0.014630851,0,0,0,0,0,0,0,0.033664772,0,0,1.50E-05,0.001453886,0.511637429,0.005544323,0.495107633,0,0,0,0.039526665,6.23E-05,0,0.000137734,0,9.22E-05,0,7.18E-05,0.05071026,0,0,0,0.354567161,0,0.179299761,0,0.10075379,0.000163092,0.000145759,0,0.286366528,0,2.11E-05,0,0.039719928,0.073544756,0.010237007,0,0.311911288,0,0,0,6.41E-05,0,0.000209412,0,0.137116998
47,Chordata,Actinopteri,Gobiesociformes,Gobiesocidae,Gobiesox,maeandricus,Gobiesox maeandricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009048389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014808663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025106904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131971653,0,0.003464741,0,0,0,0,0,0.000132605,0,0,0,0,0,0,0,0.420104859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006958674,0,0.009154141,0.007071518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035227812,0,0.066895023,0,0,0,0,0,0.00057096,0,0,0,0,0,0,0,0.120004385,0,0.005439794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003219326,0.008729453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013076052,0,0,0,0,0,0,0,0,0
48,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Hemilepidotus,hemilepidotus,Hemilepidotus hemilepidotus,0,0,0,0,0,0,0,0,0,0,0,0,0.000424446,0,0,0,0,0,0.003093335,0.119805999,0,0,0,0,0,0,0,0.001436892,0,0,0,0,5.22E-05,0,0,0,0,0,0,0,0,0,0,0.000241927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000183037,0.894355217,0,0.001082928,0,0,0.000416849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415080514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018422219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Hemilepidotus,jordani,Hemilepidotus jordani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026018,0,0,0,0,0.004448977,0,0,0,0,0,0,0,0.000588319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Chordata,Actinopteri,Scorpaeniformes,Hexagrammidae,Hexagrammidae,sp,Hexagrammidae sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011276375,0,0,0,0,0,0,0.065517624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471244,0,0,0,0,0,0,0,0,0,0,0,0,0.073402242,0.009621016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059503529,0,0.081262791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053296821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027724262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010285422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191282982,0,0,0,0,0,0,0,0,0
51,Chordata,Actinopteri,Scorpaeniformes,Hexagrammidae,Hexagrammos,decagrammus,Hexagrammos decagrammus,0,0,0,0,0.016760694,0.005625349,0,0,0,0,0,0,9.76E-05,0.000213359,0.000732585,0,0,0,0,0,0.001195235,0.00186963,0.003430556,0,0,0,0,0.001073293,0.42177216,1.90E-05,1.34E-05,0,0,0,0,0,0.009448492,0,0,0,0,2.56E-05,4.77E-05,0.000100085,0,0,0,0,0,4.13E-05,1,0,0.00037152,0,0,0,0.00044588,0.000296115,7.30E-05,0.000135505,0,0,0,0,0.000326046,0,0.000665073,8.47E-05,0,0,0,6.95E-05,0,0.000123812,0,0,0,0,0,0.028361888,0.000943855,0.0019603,0,0,0,0,0,0,0,0,0,0,0.001904275,0,0.084872625,0.118019198,0,0,0,0,0,0,0,0,0,0,0,0,0.00293988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761627,0.00030585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011879829,0,0.003839861,0,0,0,0,0,0,0,4.67E-05,0,0,0,0,0,0,0.026785122,0,0.003843537,0,0,0,0,0,0,0,0,0,0,0,0,2.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001328724,0,0,0,0,0,0,0,0,0,6.37E-05,1.35E-05,0,0,0,0,0.005301862,0.000942719,0.000339199,0,0,0,1.85E-05,0,8.01E-05,0,4.39E-05,8.16E-05,0,0,0,0,0.001520455,0,0.011157685,0,0,0,0,0,9.36E-05,3.77E-05,1.29E-05,0.000109342
52,Chordata,Actinopteri,Scorpaeniformes,Hexagrammidae,Hexagrammos,lagocephalus,Hexagrammos lagocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213490504,0,0,0,0,0,0,0.001130718,0.000485783,0,0,0,0,0,0.002490926,0,0.011692446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017180772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003134088,0,0,0,0,0.000531342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000436237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029503525,0.00354189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451235094,0,0.382242932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326235787,0,0.005212304,0,0,0,0,0,0,0,0.008053857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013062393,0,0,0,0,0,0,0,0,0.007909022,0,0.000688472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002182609,0,0,0,0,0,0,0,0,0.137779192,0,0,0,0,0,0.026542767,0,0,0
53,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,Hexanchus,griseus,Hexanchus griseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241812031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Hippoglossus,sp,Hippoglossus sp,0,0,0,0,0,0,0,0,0,0,0,0,0.006663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07903594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013178798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001785572,0,0,0.025210273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018812978,0,0,0,0,0,0,0,0,0,0,0,0.089323952,0,0,0,0.308766674,0,0,0,0,0,0,0,0,0,0,0,0.07664752,0,0.133412284,0,0.047044444,0,0,0,0.001392299,0,0.001159572,0,0,0,0,0,0.050004077,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004427597,0,0,0,0,0,0,0,0,0,0.335075864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001938139,0,0,0
55,Chordata,Holocephali,Chimaeriformes,Chimaeridae,Hydrolagus,colliei,Hydrolagus colliei,0,0,0.1301911,0,0,0,3.07E-06,0,0,0,0.073147833,0,5.08E-06,7.84E-05,2.44E-05,0,0,0,0,0,0,0.000338644,0,0,0,0.004793146,0,0,0,0,0.01257979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137425,0,0,0,0,0,0,0,1.32E-05,0,0,1.40E-05,0.007228546,0,0,0,0,0,0,0,0,0,0.000230316,1.87E-05,0,0,0.000163435,0,0.000197405,0,0,3.01E-05,1,0,0.007883537,0,0,0,0,0,0,0,0,0.000936139,0,0,0,0,0,0,0,0,0,0,0,0.048804866,0,7.41E-05,0,0,0,0,0,0,0,0,0,0,8.54E-05,0,0,0,0,0,0.010961357,0,0,0.047601728,0,0,0,9.28E-05,0,0,0.00025404,0.002114735,0,0,0,0,0,0.000796532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,0,0,0,0,0,0,0,0.000107501,2.18E-05,0,0,0,4.82E-05,0,0,0,0,0,0,0,0,0,0,7.91E-05,0,0,0,0,0,1.91E-05,0,0,0,0,1.99E-05,0.000111127,0,0,0,7.60E-05,0.001641124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94E-05,0.000766529,0,0,0,0,1.67E-05,0,0.058337169,4.25E-05,0,0,0,0,0,0,0,0,0,0,0.001707111,0,0,0,0.020431461,1.31E-05
